job_ref,region_code,region_name,patch_code,primary_channel,meter_type,job_type,status,requested_date,contact_date,booked_date,completed_date,engineer_id,contacts_count,abandoned_contacts,avg_handle_mins,cancellation_reason,abort_reason,revenue_gbp,cost_gbp,is_forecast
IMSERV-2025-0073029,NW,North West,NW-P5,Web,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-16,2025-10-29,ENG-NW-005,5,0,6.65,,,165.0,82.0,0
IMSERV-2025-0073030,NW,North West,NW-P1,App,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-12,2025-10-29,ENG-NW-001,5,0,10.09,,,185.0,95.0,0
IMSERV-2025-0073031,NW,North West,NW-P5,Phone,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-NW-011,3,0,10.26,,,185.0,95.0,0
IMSERV-2025-0073032,NW,North West,NW-P3,Phone,SMETS2,NEW_INSTALL,Aborted,2025-10-29,2025-10-29,2025-10-15,,ENG-NW-009,2,0,10.54,,Parts not available,0.0,38.0,0
IMSERV-2025-0073033,NW,North West,NW-P5,Phone,SMETS2,NEW_INSTALL,Aborted,2025-10-29,2025-10-29,2025-10-21,,ENG-NW-017,4,0,11.41,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0073034,NW,North West,NW-P2,Web,SMETS2,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-21,,,5,0,9.64,Customer not home,,0.0,0.0,0
IMSERV-2025-0073035,NW,North West,NW-P3,Phone,IHD,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-19,2025-10-29,ENG-NW-021,1,0,5.12,,,185.0,95.0,0
IMSERV-2025-0073036,NW,North West,NW-P3,Phone,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-14,2025-10-29,ENG-NW-027,4,0,5.28,,,185.0,95.0,0
IMSERV-2025-0073037,NW,North West,NW-P1,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-21,2025-10-29,ENG-NW-007,5,0,4.98,,,165.0,82.0,0
IMSERV-2025-0073038,NW,North West,NW-P4,Phone,SMETS2_GAS,EXCHANGE,Aborted,2025-10-29,2025-10-29,2025-10-23,,ENG-NW-004,2,0,7.4,,Parts not available,0.0,38.0,0
IMSERV-2025-0073039,NW,North West,NW-P5,SMS,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-10,,,4,0,5.12,Safety concern,,0.0,0.0,0
IMSERV-2025-0073040,NW,North West,NW-P3,Web,SMETS2_GAS,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-11,2025-10-29,ENG-NW-033,3,1,5.57,,,185.0,95.0,0
IMSERV-2025-0073041,NW,North West,NW-P4,Agent Callback,SMETS2,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-09,,ENG-NW-010,2,1,6.72,,,0.0,0.0,0
IMSERV-2025-0073042,NW,North West,NW-P2,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-24,2025-10-29,ENG-NW-002,1,0,9.97,,,165.0,82.0,0
IMSERV-2025-0073043,NW,North West,NW-P3,Phone,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-10,,,2,0,9.73,No access to meter,,0.0,0.0,0
IMSERV-2025-0073044,NW,North West,NW-P3,Phone,IHD,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-09,2025-10-29,ENG-NW-009,2,0,4.97,,,165.0,82.0,0
IMSERV-2025-0073045,NW,North West,NW-P1,SMS,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-14,2025-10-29,ENG-NW-013,1,0,7.03,,,185.0,95.0,0
IMSERV-2025-0073046,NW,North West,NW-P5,IVR,SMETS2_GAS,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-23,,ENG-NW-023,4,0,5.13,,,0.0,0.0,0
IMSERV-2025-0073047,NW,North West,NW-P5,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-12,2025-10-29,ENG-NW-029,2,0,6.13,,,165.0,82.0,0
IMSERV-2025-0073048,NW,North West,NW-P5,App,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-20,2025-10-29,ENG-NW-035,1,0,11.45,,,165.0,82.0,0
IMSERV-2025-0073049,NW,North West,NW-P1,Phone,SMETS2_GAS,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-26,,,3,0,5.76,Equipment fault,,0.0,0.0,0
IMSERV-2025-0073050,NE,North East,NE-P1,App,SMETS2_GAS,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-25,2025-10-29,ENG-NE-001,1,0,9.5,,,120.0,65.0,0
IMSERV-2025-0073051,NE,North East,NE-P2,App,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-22,2025-10-29,ENG-NE-002,1,0,7.17,,,165.0,82.0,0
IMSERV-2025-0073052,NE,North East,NE-P5,Phone,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-NE-005,4,1,6.95,,,185.0,95.0,0
IMSERV-2025-0073053,NE,North East,NE-P4,App,SMETS2,REPAIR,Booked,2025-10-29,2025-10-29,2025-10-26,,ENG-NE-019,2,0,11.13,,,0.0,0.0,0
IMSERV-2025-0073054,NE,North East,NE-P5,IVR,SMETS2_GAS,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-NE-010,2,0,11.81,,,90.0,48.0,0
IMSERV-2025-0073055,NE,North East,NE-P4,Phone,SMETS2_GAS,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-11,2025-10-29,ENG-NE-024,5,0,6.41,,,90.0,48.0,0
IMSERV-2025-0073056,NE,North East,NE-P2,Web,SMETS2_GAS,NEW_INSTALL,Aborted,2025-10-29,2025-10-29,2025-10-12,,ENG-NE-007,1,0,5.14,,Safety hazard,0.0,38.0,0
IMSERV-2025-0073057,NE,North East,NE-P4,Phone,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-14,2025-10-29,ENG-NE-019,4,0,10.73,,,165.0,82.0,0
IMSERV-2025-0073058,NE,North East,NE-P4,Web,SMETS1,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-25,,,4,0,6.6,Equipment fault,,0.0,0.0,0
IMSERV-2025-0073059,NE,North East,NE-P2,Web,SMETS2,EXCHANGE,Aborted,2025-10-29,2025-10-29,2025-10-10,,ENG-NE-012,3,0,9.55,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0073060,NE,North East,NE-P5,Web,SMETS2,EXCHANGE,Aborted,2025-10-29,2025-10-29,2025-10-26,,ENG-NE-015,2,0,12.08,,No access,0.0,38.0,0
IMSERV-2025-0073061,NE,North East,NE-P2,App,SMETS1,REPAIR,Booked,2025-10-29,2025-10-29,2025-10-11,,ENG-NE-017,5,0,4.96,,,0.0,0.0,0
IMSERV-2025-0073062,NE,North East,NE-P5,Phone,SMETS2_GAS,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-21,,,4,1,10.0,No access to meter,,0.0,0.0,0
IMSERV-2025-0073063,NE,North East,NE-P3,Web,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-20,2025-10-29,ENG-NE-003,1,0,5.28,,,165.0,82.0,0
IMSERV-2025-0073064,NE,North East,NE-P5,Phone,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-16,2025-10-29,ENG-NE-020,5,1,11.49,,,165.0,82.0,0
IMSERV-2025-0073065,NE,North East,NE-P4,App,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-12,2025-10-29,ENG-NE-024,4,0,10.19,,,120.0,65.0,0
IMSERV-2025-0073066,MID,Midlands,MID-P7,Phone,SMETS2_GAS,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-23,,,3,0,12.28,Customer not home,,0.0,0.0,0
IMSERV-2025-0073067,MID,Midlands,MID-P1,Phone,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-12,,,4,0,9.65,Rescheduled by customer,,0.0,0.0,0
IMSERV-2025-0073068,MID,Midlands,MID-P6,Phone,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-MID-006,2,0,5.31,,,120.0,65.0,0
IMSERV-2025-0073069,MID,Midlands,MID-P1,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-MID-001,1,0,11.95,,,165.0,82.0,0
IMSERV-2025-0073070,MID,Midlands,MID-P5,Phone,SMETS2_GAS,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-19,,ENG-MID-019,5,0,5.14,,,0.0,0.0,0
IMSERV-2025-0073071,MID,Midlands,MID-P6,Phone,SMETS1,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-25,2025-10-29,ENG-MID-013,4,0,5.37,,,165.0,82.0,0
IMSERV-2025-0073072,MID,Midlands,MID-P3,IVR,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-22,2025-10-29,ENG-MID-003,1,0,4.79,,,185.0,95.0,0
IMSERV-2025-0073073,MID,Midlands,MID-P6,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-14,2025-10-29,ENG-MID-020,5,0,8.34,,,165.0,82.0,0
IMSERV-2025-0073074,MID,Midlands,MID-P6,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-MID-027,1,0,5.01,,,165.0,82.0,0
IMSERV-2025-0073075,MID,Midlands,MID-P2,Web,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-09,2025-10-29,ENG-MID-002,2,1,10.02,,,185.0,95.0,0
IMSERV-2025-0073076,MID,Midlands,MID-P5,App,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-13,,,3,0,12.16,No access to meter,,0.0,0.0,0
IMSERV-2025-0073077,MID,Midlands,MID-P4,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-MID-011,4,0,8.54,,,165.0,82.0,0
IMSERV-2025-0073078,MID,Midlands,MID-P1,Phone,SMETS2,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-25,,ENG-MID-008,2,0,7.88,,,0.0,0.0,0
IMSERV-2025-0073079,MID,Midlands,MID-P1,IVR,SMETS2,REPAIR,Aborted,2025-10-29,2025-10-29,2025-10-25,,ENG-MID-015,3,0,5.97,,Parts not available,0.0,38.0,0
IMSERV-2025-0073080,MID,Midlands,MID-P2,Phone,IHD,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-MID-016,4,0,9.84,,,120.0,65.0,0
IMSERV-2025-0073081,MID,Midlands,MID-P2,App,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-24,2025-10-29,ENG-MID-023,1,0,11.25,,,165.0,82.0,0
IMSERV-2025-0073082,MID,Midlands,MID-P3,IVR,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-14,2025-10-29,ENG-MID-010,1,0,12.39,,,165.0,82.0,0
IMSERV-2025-0073083,MID,Midlands,MID-P1,SMS,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-12,2025-10-29,ENG-MID-022,4,0,9.39,,,165.0,82.0,0
IMSERV-2025-0073084,MID,Midlands,MID-P7,Phone,SMETS2_GAS,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-15,,,2,0,11.51,No access to meter,,0.0,0.0,0
IMSERV-2025-0073085,MID,Midlands,MID-P4,Phone,SMETS1,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-10,2025-10-29,ENG-MID-018,4,0,4.69,,,120.0,65.0,0
IMSERV-2025-0073086,MID,Midlands,MID-P2,Phone,SMETS2,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-18,2025-10-29,ENG-MID-030,2,0,11.81,,,90.0,48.0,0
IMSERV-2025-0073087,MID,Midlands,MID-P1,Phone,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-20,2025-10-29,ENG-MID-036,1,0,7.98,,,120.0,65.0,0
IMSERV-2025-0073088,MID,Midlands,MID-P4,Web,SMETS1,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-17,,,5,0,9.51,Rescheduled by customer,,0.0,0.0,0
IMSERV-2025-0073089,MID,Midlands,MID-P7,SMS,SMETS2,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-09,,,3,0,8.06,Safety concern,,0.0,0.0,0
IMSERV-2025-0073090,MID,Midlands,MID-P6,App,SMETS2_GAS,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-10,2025-10-29,ENG-MID-034,4,1,8.9,,,185.0,95.0,0
IMSERV-2025-0073091,MID,Midlands,MID-P5,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-MID-026,4,0,10.96,,,185.0,95.0,0
IMSERV-2025-0073092,MID,Midlands,MID-P5,Phone,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-25,2025-10-29,ENG-MID-033,2,0,5.9,,,185.0,95.0,0
IMSERV-2025-0073093,MID,Midlands,MID-P7,Web,SMETS1,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-24,2025-10-29,ENG-MID-007,1,0,9.05,,,120.0,65.0,0
IMSERV-2025-0073094,MID,Midlands,MID-P7,Phone,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-13,,,4,0,5.3,Equipment fault,,0.0,0.0,0
IMSERV-2025-0073095,MID,Midlands,MID-P6,Phone,SMETS2,REPAIR,Cancelled,2025-10-29,2025-10-29,2025-10-18,,,5,1,7.73,Rescheduled by customer,,0.0,0.0,0
IMSERV-2025-0073096,SE,South East,SE-P7,Web,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-22,2025-10-29,ENG-SE-007,4,0,9.27,,,165.0,82.0,0
IMSERV-2025-0073097,SE,South East,SE-P4,App,SMETS2_GAS,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-12,,,3,0,9.06,Wrong meter type,,0.0,0.0,0
IMSERV-2025-0073098,SE,South East,SE-P7,Phone,IHD,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-19,2025-10-29,ENG-SE-015,1,0,7.84,,,165.0,82.0,0
IMSERV-2025-0073099,SE,South East,SE-P3,App,IHD,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-SE-003,4,0,11.57,,,185.0,95.0,0
IMSERV-2025-0073100,SE,South East,SE-P6,Web,SMETS2_GAS,REPAIR,Aborted,2025-10-29,2025-10-29,2025-10-09,,ENG-SE-006,5,0,8.22,,Parts not available,0.0,38.0,0
IMSERV-2025-0073101,SE,South East,SE-P8,Phone,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-17,,,3,1,6.8,Customer not home,,0.0,0.0,0
IMSERV-2025-0073102,SE,South East,SE-P4,Phone,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-19,2025-10-29,ENG-SE-012,5,0,7.39,,,185.0,95.0,0
IMSERV-2025-0073103,SE,South East,SE-P3,Phone,SMETS2,NEW_INSTALL,Booked,2025-10-29,2025-10-29,2025-10-11,,ENG-SE-011,3,0,6.89,,,0.0,0.0,0
IMSERV-2025-0073104,SE,South East,SE-P3,Phone,SMETS1,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-10,,,4,0,4.99,Safety concern,,0.0,0.0,0
IMSERV-2025-0073105,SE,South East,SE-P4,Phone,SMETS1,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-11,2025-10-29,ENG-SE-028,3,0,10.2,,,120.0,65.0,0
IMSERV-2025-0073106,SE,South East,SE-P1,Phone,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-16,2025-10-29,ENG-SE-001,3,0,9.67,,,185.0,95.0,0
IMSERV-2025-0073107,SE,South East,SE-P2,IVR,SMETS2_GAS,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-24,,ENG-SE-002,2,1,9.45,,,0.0,0.0,0
IMSERV-2025-0073108,SE,South East,SE-P3,Web,SMETS2,EXCHANGE,Aborted,2025-10-29,2025-10-29,2025-10-20,,ENG-SE-019,2,0,8.4,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0073109,SE,South East,SE-P1,Web,SMETS2_GAS,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-12,,,2,0,10.07,No access to meter,,0.0,0.0,0
IMSERV-2025-0073110,SE,South East,SE-P3,Phone,IHD,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-15,,ENG-SE-027,5,0,10.54,,,0.0,0.0,0
IMSERV-2025-0073111,SE,South East,SE-P1,SMS,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-20,,,1,0,6.23,Equipment fault,,0.0,0.0,0
IMSERV-2025-0073112,SE,South East,SE-P3,SMS,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-SE-043,5,0,9.63,,,165.0,82.0,0
IMSERV-2025-0073113,SE,South East,SE-P8,Phone,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-16,2025-10-29,ENG-SE-008,3,0,5.62,,,120.0,65.0,0
IMSERV-2025-0073114,SE,South East,SE-P7,Web,SMETS2_GAS,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-SE-023,2,0,4.6,,,120.0,65.0,0
IMSERV-2025-0073115,SE,South East,SE-P6,Web,SMETS2,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-15,2025-10-29,ENG-SE-014,5,0,11.88,,,90.0,48.0,0
IMSERV-2025-0073116,SE,South East,SE-P1,Phone,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-SE-009,5,0,4.6,,,185.0,95.0,0
IMSERV-2025-0073117,SE,South East,SE-P4,SMS,SMETS2_GAS,EXCHANGE,Aborted,2025-10-29,2025-10-29,2025-10-14,,ENG-SE-036,2,0,8.44,,No access,0.0,38.0,0
IMSERV-2025-0073118,SE,South East,SE-P4,IVR,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-SE-044,1,0,5.71,,,185.0,95.0,0
IMSERV-2025-0073119,SE,South East,SE-P7,App,SMETS2,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-14,2025-10-29,ENG-SE-031,1,1,5.55,,,185.0,95.0,0
IMSERV-2025-0073120,SE,South East,SE-P1,SMS,SMETS1,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-12,2025-10-29,ENG-SE-017,3,0,11.48,,,165.0,82.0,0
IMSERV-2025-0073121,SE,South East,SE-P1,Phone,IHD,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-24,2025-10-29,ENG-SE-025,5,0,5.53,,,90.0,48.0,0
IMSERV-2025-0073122,SE,South East,SE-P1,Web,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-10,2025-10-29,ENG-SE-033,3,1,12.49,,,120.0,65.0,0
IMSERV-2025-0073123,SE,South East,SE-P2,Web,SMETS2,REPAIR,Cancelled,2025-10-29,2025-10-29,2025-10-15,,,1,1,5.86,Work order error,,0.0,0.0,0
IMSERV-2025-0073124,SE,South East,SE-P2,Web,SMETS2,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-11,2025-10-29,ENG-SE-010,3,0,11.1,,,90.0,48.0,0
IMSERV-2025-0073125,SE,South East,SE-P6,Phone,IHD,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-26,2025-10-29,ENG-SE-030,1,0,10.44,,,90.0,48.0,0
IMSERV-2025-0073126,SE,South East,SE-P3,App,SMETS2,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-23,2025-10-29,ENG-SE-051,4,0,10.31,,,90.0,48.0,0
IMSERV-2025-0073127,SE,South East,SE-P7,SMS,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-09,2025-10-29,ENG-SE-039,3,1,11.62,,,165.0,82.0,0
IMSERV-2025-0073128,SE,South East,SE-P3,SMS,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-22,2025-10-29,ENG-SE-003,3,0,12.49,,,165.0,82.0,0
IMSERV-2025-0073129,SE,South East,SE-P4,Web,SMETS2_GAS,REPAIR,Booked,2025-10-29,2025-10-29,2025-10-26,,ENG-SE-052,2,0,10.86,,,0.0,0.0,0
IMSERV-2025-0073130,SE,South East,SE-P5,App,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-15,2025-10-29,ENG-SE-005,5,0,5.44,,,165.0,82.0,0
IMSERV-2025-0073131,SW,South West,SW-P3,IVR,SMETS2_GAS,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-21,2025-10-29,ENG-SW-003,5,0,10.99,,,90.0,48.0,0
IMSERV-2025-0073132,SW,South West,SW-P1,Phone,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-19,2025-10-29,ENG-SW-001,3,0,12.25,,,165.0,82.0,0
IMSERV-2025-0073133,SW,South West,SW-P4,SMS,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-10,2025-10-29,ENG-SW-004,4,0,11.42,,,165.0,82.0,0
IMSERV-2025-0073134,SW,South West,SW-P1,IVR,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-19,,,4,0,5.51,Rescheduled by customer,,0.0,0.0,0
IMSERV-2025-0073135,SW,South West,SW-P1,SMS,SMETS2,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-SW-005,2,0,7.81,,,90.0,48.0,0
IMSERV-2025-0073136,SW,South West,SW-P3,Web,SMETS2_GAS,REMOVAL,Completed,2025-10-29,2025-10-29,2025-10-19,2025-10-29,ENG-SW-007,5,0,8.32,,,90.0,48.0,0
IMSERV-2025-0073137,SW,South West,SW-P3,Web,SMETS1,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-12,,,3,0,5.63,Customer not home,,0.0,0.0,0
IMSERV-2025-0073138,SW,South West,SW-P3,Phone,IHD,EXCHANGE,Booked,2025-10-29,2025-10-29,2025-10-09,,ENG-SW-011,1,0,4.69,,,0.0,0.0,0
IMSERV-2025-0073139,SW,South West,SW-P3,Web,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-20,,,5,0,5.29,Wrong meter type,,0.0,0.0,0
IMSERV-2025-0073140,SW,South West,SW-P4,Phone,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-21,2025-10-29,ENG-SW-008,1,0,7.76,,,185.0,95.0,0
IMSERV-2025-0073141,SW,South West,SW-P2,App,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-21,2025-10-29,ENG-SW-002,2,0,6.88,,,165.0,82.0,0
IMSERV-2025-0073142,SW,South West,SW-P4,Agent Callback,SMETS1,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-26,2025-10-29,ENG-SW-012,1,0,7.66,,,185.0,95.0,0
IMSERV-2025-0073143,SW,South West,SW-P2,App,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-17,2025-10-29,ENG-SW-006,1,0,11.18,,,165.0,82.0,0
IMSERV-2025-0073144,SW,South West,SW-P3,Phone,SMETS2_GAS,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-20,,,4,0,7.78,Rescheduled by customer,,0.0,0.0,0
IMSERV-2025-0073145,WAL,Wales,WAL-P1,Web,SMETS2_GAS,REPAIR,Cancelled,2025-10-29,2025-10-29,2025-10-24,,,4,0,7.67,Safety concern,,0.0,0.0,0
IMSERV-2025-0073146,WAL,Wales,WAL-P3,IVR,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-11,2025-10-29,ENG-WAL-003,5,0,7.77,,,120.0,65.0,0
IMSERV-2025-0073147,WAL,Wales,WAL-P3,Phone,SMETS2,NEW_INSTALL,Aborted,2025-10-29,2025-10-29,2025-10-13,,ENG-WAL-006,3,1,7.63,,No access,0.0,38.0,0
IMSERV-2025-0073148,WAL,Wales,WAL-P3,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-12,2025-10-29,ENG-WAL-009,2,0,7.06,,,165.0,82.0,0
IMSERV-2025-0073149,WAL,Wales,WAL-P1,Phone,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-15,2025-10-29,ENG-WAL-001,2,0,12.45,,,120.0,65.0,0
IMSERV-2025-0073150,WAL,Wales,WAL-P3,App,SMETS2_GAS,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-WAL-012,1,1,11.39,,,185.0,95.0,0
IMSERV-2025-0073151,WAL,Wales,WAL-P1,Phone,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-23,2025-10-29,ENG-WAL-004,1,0,9.88,,,165.0,82.0,0
IMSERV-2025-0073152,WAL,Wales,WAL-P3,App,SMETS2,EXCHANGE,Cancelled,2025-10-29,2025-10-29,2025-10-17,,,5,0,9.61,Customer not home,,0.0,0.0,0
IMSERV-2025-0073153,WAL,Wales,WAL-P3,Web,SMETS2_GAS,REPAIR,Cancelled,2025-10-29,2025-10-29,2025-10-16,,,3,0,11.93,Customer not home,,0.0,0.0,0
IMSERV-2025-0073154,WAL,Wales,WAL-P1,App,SMETS2_GAS,NEW_INSTALL,Cancelled,2025-10-29,2025-10-29,2025-10-22,,,4,0,6.65,Work order error,,0.0,0.0,0
IMSERV-2025-0073155,WAL,Wales,WAL-P3,Phone,IHD,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-19,2025-10-29,ENG-WAL-015,4,0,11.13,,,185.0,95.0,0
IMSERV-2025-0073156,SCO,Scotland,SCO-P3,SMS,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-SCO-007,3,0,4.66,,,120.0,65.0,0
IMSERV-2025-0073157,SCO,Scotland,SCO-P3,Web,SMETS2_GAS,NEW_INSTALL,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-SCO-011,1,0,7.85,,,185.0,95.0,0
IMSERV-2025-0073158,SCO,Scotland,SCO-P1,Web,SMETS1,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-13,2025-10-29,ENG-SCO-001,2,0,5.3,,,120.0,65.0,0
IMSERV-2025-0073159,SCO,Scotland,SCO-P2,Phone,SMETS1,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-10,2025-10-29,ENG-SCO-002,5,0,6.44,,,120.0,65.0,0
IMSERV-2025-0073160,SCO,Scotland,SCO-P3,App,SMETS2,REPAIR,Completed,2025-10-29,2025-10-29,2025-10-21,2025-10-29,ENG-SCO-015,4,0,11.99,,,120.0,65.0,0
IMSERV-2025-0073161,SCO,Scotland,SCO-P1,Web,SMETS2,EXCHANGE,Completed,2025-10-29,2025-10-29,2025-10-08,2025-10-29,ENG-SCO-005,2,0,8.21,,,165.0,82.0,0
