engineer_id,region_code,region_name,patch_code,employment_type,avail_date,year,month,week,day_of_week,status,jobs_completed,jobs_target,utilisation_pct
ENG-SW-F018,SW,South West,SW-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F019,SW,South West,SW-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F020,SW,South West,SW-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F021,SW,South West,SW-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F022,SW,South West,SW-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F023,SW,South West,SW-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F024,SW,South West,SW-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F025,SW,South West,SW-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F026,SW,South West,SW-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F027,SW,South West,SW-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F028,SW,South West,SW-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F029,SW,South West,SW-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SW-F030,SW,South West,SW-P2,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-SW-F031,SW,South West,SW-P3,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-SW-F032,SW,South West,SW-P4,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-SW-F033,SW,South West,SW-P1,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-WAL-001,WAL,Wales,WAL-P1,Agency,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-WAL-002,WAL,Wales,WAL-P2,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-003,WAL,Wales,WAL-P3,Contract,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-004,WAL,Wales,WAL-P1,Contract,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-005,WAL,Wales,WAL-P2,Permanent,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-006,WAL,Wales,WAL-P3,Contract,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-007,WAL,Wales,WAL-P1,Contract,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-WAL-008,WAL,Wales,WAL-P2,Contract,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-009,WAL,Wales,WAL-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-WAL-010,WAL,Wales,WAL-P1,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-011,WAL,Wales,WAL-P2,Contract,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-012,WAL,Wales,WAL-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-013,WAL,Wales,WAL-P1,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-014,WAL,Wales,WAL-P2,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-WAL-015,WAL,Wales,WAL-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-016,WAL,Wales,WAL-P1,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-WAL-017,WAL,Wales,WAL-P2,Agency,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-WAL-018,WAL,Wales,WAL-P3,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,5,0.0
ENG-WAL-019,WAL,Wales,WAL-P1,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,5,0.0
ENG-WAL-020,WAL,Wales,WAL-P2,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,3,0.0
ENG-WAL-F021,WAL,Wales,WAL-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F022,WAL,Wales,WAL-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F023,WAL,Wales,WAL-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F024,WAL,Wales,WAL-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F025,WAL,Wales,WAL-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F026,WAL,Wales,WAL-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F027,WAL,Wales,WAL-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F028,WAL,Wales,WAL-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-WAL-F029,WAL,Wales,WAL-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-001,SCO,Scotland,SCO-P1,Permanent,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-002,SCO,Scotland,SCO-P2,Permanent,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-003,SCO,Scotland,SCO-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-004,SCO,Scotland,SCO-P4,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-005,SCO,Scotland,SCO-P1,Contract,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-006,SCO,Scotland,SCO-P2,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-007,SCO,Scotland,SCO-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-008,SCO,Scotland,SCO-P4,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-SCO-009,SCO,Scotland,SCO-P1,Contract,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-SCO-010,SCO,Scotland,SCO-P2,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-011,SCO,Scotland,SCO-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-012,SCO,Scotland,SCO-P4,Contract,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-SCO-013,SCO,Scotland,SCO-P1,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-SCO-014,SCO,Scotland,SCO-P2,Agency,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-015,SCO,Scotland,SCO-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-016,SCO,Scotland,SCO-P4,Contract,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-017,SCO,Scotland,SCO-P1,Agency,2026-01-05,2026,1,2,Monday,Available,0,5,0.0
ENG-SCO-018,SCO,Scotland,SCO-P2,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-SCO-019,SCO,Scotland,SCO-P3,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,5,0.0
ENG-SCO-020,SCO,Scotland,SCO-P4,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,3,0.0
ENG-SCO-021,SCO,Scotland,SCO-P1,Permanent,2026-01-05,2026,1,2,Monday,Annual Leave,0,5,0.0
ENG-SCO-022,SCO,Scotland,SCO-P2,Agency,2026-01-05,2026,1,2,Monday,Annual Leave,0,5,0.0
ENG-SCO-F016,SCO,Scotland,SCO-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F017,SCO,Scotland,SCO-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F018,SCO,Scotland,SCO-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F019,SCO,Scotland,SCO-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F020,SCO,Scotland,SCO-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F021,SCO,Scotland,SCO-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F022,SCO,Scotland,SCO-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F023,SCO,Scotland,SCO-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F024,SCO,Scotland,SCO-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F025,SCO,Scotland,SCO-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F026,SCO,Scotland,SCO-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F027,SCO,Scotland,SCO-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F028,SCO,Scotland,SCO-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F029,SCO,Scotland,SCO-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F030,SCO,Scotland,SCO-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F031,SCO,Scotland,SCO-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F032,SCO,Scotland,SCO-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-SCO-F033,SCO,Scotland,SCO-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-031,YRK,Yorkshire,YRK-P1,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-YRK-032,YRK,Yorkshire,YRK-P2,Contract,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-033,YRK,Yorkshire,YRK-P3,Permanent,2026-01-05,2026,1,2,Monday,Available,0,3,0.0
ENG-YRK-034,YRK,Yorkshire,YRK-P4,Contract,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F001,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F002,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F003,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F004,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F005,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F006,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F007,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F008,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F009,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F010,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F011,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F012,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F013,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F014,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F015,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F016,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F017,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F018,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F019,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F020,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F021,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F022,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F023,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F024,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F025,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F026,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F027,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F028,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F029,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F030,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F031,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F032,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F033,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F034,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F035,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F036,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F037,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F038,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F039,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Available,0,4,0.0
ENG-YRK-F040,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-YRK-F041,YRK,Yorkshire,YRK-P5,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-YRK-F042,YRK,Yorkshire,YRK-P1,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-YRK-F043,YRK,Yorkshire,YRK-P2,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-YRK-F044,YRK,Yorkshire,YRK-P3,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-YRK-F045,YRK,Yorkshire,YRK-P4,Forecast,2026-01-05,2026,1,2,Monday,Annual Leave,0,4,0.0
ENG-NW-001,NW,North West,NW-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-002,NW,North West,NW-P2,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-003,NW,North West,NW-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-004,NW,North West,NW-P4,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-005,NW,North West,NW-P5,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-006,NW,North West,NW-P6,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-007,NW,North West,NW-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-008,NW,North West,NW-P2,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-009,NW,North West,NW-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-010,NW,North West,NW-P4,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-011,NW,North West,NW-P5,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-012,NW,North West,NW-P6,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-013,NW,North West,NW-P1,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-014,NW,North West,NW-P2,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-015,NW,North West,NW-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-016,NW,North West,NW-P4,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-017,NW,North West,NW-P5,Agency,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-018,NW,North West,NW-P6,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-019,NW,North West,NW-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-020,NW,North West,NW-P2,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-021,NW,North West,NW-P3,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-022,NW,North West,NW-P4,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-023,NW,North West,NW-P5,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-024,NW,North West,NW-P6,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-025,NW,North West,NW-P1,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-026,NW,North West,NW-P2,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-027,NW,North West,NW-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-028,NW,North West,NW-P4,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-029,NW,North West,NW-P5,Agency,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-030,NW,North West,NW-P6,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-031,NW,North West,NW-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-032,NW,North West,NW-P2,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-033,NW,North West,NW-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NW-034,NW,North West,NW-P4,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-035,NW,North West,NW-P5,Agency,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-036,NW,North West,NW-P6,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-037,NW,North West,NW-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NW-038,NW,North West,NW-P2,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F001,NW,North West,NW-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F002,NW,North West,NW-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F003,NW,North West,NW-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F004,NW,North West,NW-P6,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F005,NW,North West,NW-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F006,NW,North West,NW-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F007,NW,North West,NW-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F008,NW,North West,NW-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F009,NW,North West,NW-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Annual Leave,0,4,0.0
ENG-NW-F026,NW,North West,NW-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F027,NW,North West,NW-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F028,NW,North West,NW-P6,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F029,NW,North West,NW-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F030,NW,North West,NW-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F031,NW,North West,NW-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F032,NW,North West,NW-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F033,NW,North West,NW-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F034,NW,North West,NW-P6,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F035,NW,North West,NW-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F036,NW,North West,NW-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F037,NW,North West,NW-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F038,NW,North West,NW-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F039,NW,North West,NW-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F040,NW,North West,NW-P6,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F041,NW,North West,NW-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NW-F042,NW,North West,NW-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-013,NE,North East,NE-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-014,NE,North East,NE-P4,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-015,NE,North East,NE-P5,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-016,NE,North East,NE-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NE-017,NE,North East,NE-P2,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NE-018,NE,North East,NE-P3,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NE-019,NE,North East,NE-P4,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NE-020,NE,North East,NE-P5,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-021,NE,North East,NE-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-022,NE,North East,NE-P2,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-023,NE,North East,NE-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NE-024,NE,North East,NE-P4,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NE-025,NE,North East,NE-P5,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,3,0.0
ENG-NE-026,NE,North East,NE-P1,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NE-027,NE,North East,NE-P2,Contract,2026-01-06,2026,1,2,Tuesday,Available,0,5,0.0
ENG-NE-028,NE,North East,NE-P3,Permanent,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F001,NE,North East,NE-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F002,NE,North East,NE-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F003,NE,North East,NE-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F004,NE,North East,NE-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F005,NE,North East,NE-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F006,NE,North East,NE-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F007,NE,North East,NE-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F008,NE,North East,NE-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F009,NE,North East,NE-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F010,NE,North East,NE-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F011,NE,North East,NE-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F012,NE,North East,NE-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F013,NE,North East,NE-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F014,NE,North East,NE-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F015,NE,North East,NE-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F016,NE,North East,NE-P4,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F017,NE,North East,NE-P5,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F018,NE,North East,NE-P1,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F019,NE,North East,NE-P2,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
ENG-NE-F020,NE,North East,NE-P3,Forecast,2026-01-06,2026,1,2,Tuesday,Available,0,4,0.0
